1.068905882085171566e-01 1.093499781464568610e-01 4.871685789244103448e-01
-1.378383030398722120e-03 -4.181398219648135850e-04 9.056546977388014730e-01
-1.960908516895261133e-01 1.463006571080651685e-01 1.571123350840132327e-01
2.280313015923842723e-01 3.407666948226473203e-02 4.894972790260646578e-01
6.988383656878816019e-02 7.329860772384677592e-02 7.651162095834040944e-01
-8.246144768712515560e-02 1.413843569703402414e-01 2.598161602946619242e-01
3.055209257364011055e-02 -9.027488179691345316e-03 2.201642246535696623e-01
-1.336083139726075286e-01 4.536017405990444562e-02 8.067644299256463425e-01
2.059505181715903799e-01 -2.767923432198560185e-02 3.869523549759547043e-01
-3.670565741562326068e-02 8.344435233579283739e-02 6.078851757068007844e-01
-2.348649798436215352e-01 6.234024237172652860e-02 7.167332597105349201e-01
9.813969171399872238e-03 5.251972643986535516e-02 3.046274686126532183e-01
2.006953482163567060e-01 8.245426671600919466e-02 8.586129676943365929e-02
1.302205916991240331e-01 7.205393831382989056e-02 4.260238635165315424e-01
-9.870784496072571024e-02 1.072308314518263250e-01 5.783983985546141682e-01
-2.573267295254495490e-01 -7.598340675926396059e-02 1.448884122964453347e-01
2.085696287397417192e-01 2.249023263366234371e-02 3.575460821189266891e-01
1.288493798250515132e-01 2.324823819400945180e-02 7.674489666988358882e-01
-4.657667205274806932e-02 1.170198355685893032e-01 4.059449279631792695e-01
-1.317092485144021330e-01 -5.513142801331816223e-02 2.839150024536444272e-01
1.860338674543982052e-01 1.005964836777395455e-01 1.405475909249006561e-01
-4.482051419753541044e-02 1.140586908557651435e-01 1.753575737539483370e-01
1.205725215550369489e-01 -7.856850895892741882e-02 3.747239896180188934e-01
-7.718523020778234045e-02 4.080918856384530002e-02 8.168470921185159161e-01
2.594044553275988152e-01 -1.030291617064937881e-01 1.086105353490420811e-01
8.244378084395964645e-02 1.261721085555885802e-01 3.164555786780730573e-01
1.547833176155722912e-01 -5.555192904563044376e-02 4.622595766996905331e-01
2.032035502770365154e-01 -5.453969586286544491e-02 6.907966994099677960e-01
-3.348909842121394753e-02 2.444432577763422376e-02 3.776617501843767544e-01
2.492895786734761199e-02 -2.316000605468970797e-02 7.062849307861041037e-01
-2.190210579280307268e-01 8.722426184300224872e-02 3.121418877499668731e-01
1.595943516598907763e-02 -4.413100023070193334e-02 5.672541031609079631e-01
-4.352572939535104268e-02 6.746323879773841181e-02 6.983053008726421984e-01
8.029788596473175222e-02 -7.789938518943384516e-03 4.189485910415297054e-01
2.164911178196282648e-04 8.798654133857941595e-02 5.245903422163482599e-01
-2.261844168974485036e-01 6.135933106780222523e-02 1.580292998885203248e-01
1.777341671934187239e-01 -1.323299075661655833e-01 1.348705183474315783e-01
-1.524257537125096595e-01 5.204849366905162089e-02 5.588223093502211469e-01
-2.955122546947919204e-02 -1.323807963025380730e-01 7.551205806552290234e-01
-6.541066160588204781e-02 1.298002102347107778e-01 2.975123477936036931e-01
-2.258242249674264901e-01 -8.908715879507977942e-02 6.183180927236348046e-01
5.628064128308363223e-02 1.293966714729388734e-02 6.592828010582415521e-01
-1.971581428765967203e-02 1.392444968345285528e-01 4.148133208231148394e-01
3.984988734399408372e-02 9.355875333317853482e-02 6.214881079904527317e-01
6.496689221875184828e-02 8.494911069097688117e-02 1.744205448252242885e-01
-1.111058580957113850e-01 -1.168774423894840542e-01 1.867934242465690842e-01
-2.228509341024212942e-01 -1.291577640837350271e-01 1.011115239387688769e-01
5.703772973583554062e-02 -8.327955971997402784e-02 2.282040956028509315e-01
1.978325392738000676e-01 1.148862781319526238e-02 2.491876485742564595e-01
1.959937563691012130e-01 8.642819371830978703e-03 9.136249934034645914e-02
-6.039913259514784194e-02 -1.172981804764861025e-01 7.357064080071288314e-01
4.953623160770126432e-02 9.919580831235175200e-02 5.235754111547927803e-01
4.416294778123730502e-02 2.331584111204187959e-02 5.830325292500231349e-01
-2.427892712133267183e-01 -7.246522407854794068e-02 6.323188140008628721e-01
-2.242129082162080955e-02 3.685623640143509405e-02 3.115730167259697092e-01
-1.477840362864468737e-03 7.911183655612497034e-03 7.340644844436192695e-01
-2.501593711034163503e-01 -1.583842780329168809e-01 4.243669997453458631e-02
-2.073539989107983095e-01 -3.512166862442844817e-02 5.996289384558299851e-01
6.657358289882175928e-02 -6.712673996117046737e-02 2.705327568311334252e-01
7.524284675258741117e-02 -1.382780118902183775e-01 5.358058952147771725e-01
-5.222732819475162103e-03 1.667442754156298612e-01 5.861415932877118706e-01
-8.828739850272215861e-03 -3.600097390186463020e-02 4.206655446246506669e-01
1.712285808407831844e-02 2.571135621892728373e-02 4.632195377018732962e-01
-1.523946410808374452e-02 -3.511127053981932811e-03 6.257008651958230194e-01
7.344741446829905485e-02 -1.184167820637254120e-01 3.625230914460401133e-01
-1.425981095208915805e-01 -3.776241106686450966e-02 5.008058446924141816e-01
-8.696424795291823884e-02 -7.328781572279785550e-02 6.718674126237675903e-01
-8.572189731743373731e-02 -6.137924166438057938e-02 4.913297987404411371e-01
1.180460918946133475e-01 -2.487445129841037161e-02 6.984111421130313468e-01
1.249040618446722872e-01 -6.811520765910328290e-02 2.799437900643635402e-01
-2.591380806736617304e-01 3.277319709996928676e-02 6.568131460423928258e-01
-3.114468954220162011e-02 1.027986156074199853e-01 9.305443969475895027e-01
5.064400162591342625e-02 1.258790302200613054e-01 5.173145424751707244e-01
-4.303455745795581322e-02 -1.249539715786677219e-01 5.206157898329273337e-01
-1.162508510815785101e-04 8.030103916827424637e-02 5.267352365866505570e-01
-9.623759193896685993e-03 1.578554930936876266e-01 7.157983501328113451e-01
-1.434388728986688566e-01 4.187991508888821990e-02 4.273801273902528841e-01
-5.510214184782902258e-02 -8.604192747370498218e-02 4.721104019419707365e-01
-1.996802374478051645e-01 4.227120381306304076e-02 3.420045797208706162e-01
1.128200635866352108e-01 1.376124478055951172e-02 5.504627290695442987e-01
-1.072583005555409752e-01 -1.411563495618650688e-02 3.360829120087287514e-01
-1.733160029212872377e-01 4.575314232308336226e-02 3.165025154745578773e-01
-1.774800882013517489e-01 -3.668199691194673484e-02 6.970027351115509751e-01
-2.255987553728974193e-01 9.266456243388399017e-03 2.999060941900169031e-01
-6.266501178178052189e-02 1.700840588117147334e-02 4.622768847464717723e-01
-3.971993120106953601e-02 -1.758095474108678502e-02 7.013525790239756308e-01
-4.734029927069438592e-02 -2.177210335602919322e-03 8.865429850115105204e-01
1.831233019281230945e-02 1.321285527353599498e-02 7.010783785188072770e-01
-1.411494342112940004e-01 2.940519595776658335e-02 7.749874374223771900e-01
9.215732277460775279e-02 1.128356156409345834e-01 3.304855642356337997e-01
3.610797939377530241e-02 -2.664472990647226425e-02 6.238359365690369085e-01
2.785403135144859377e-03 -1.508737759882060603e-01 5.628376904785317159e-01
1.407952307354334298e-01 -3.123076209579522811e-03 7.441723887580667940e-01
-2.672591292423360798e-01 -1.242675946598106318e-01 1.602182666364551089e-01
1.754744079913223009e-01 9.089556154141331668e-02 2.982744981719032129e-01
-1.247504314561282968e-01 -6.755631792081595588e-02 7.346321444110758270e-01
-8.885712666133138704e-02 -3.735556998083344737e-02 2.632102720402481610e-01
7.589089795984715892e-02 -6.189950638680152828e-02 7.045911092205625614e-01
3.055765142194855066e-03 -1.094206742815988509e-01 7.866100302775852482e-01
1.941523768296201657e-01 1.266822342947592217e-01 1.324174988417565757e-01
-2.135946318432164759e-01 -1.024485454293228015e-01 1.104970121186702459e-01
-7.697892692200003495e-02 6.429863492717846629e-02 6.302005310271984184e-01
6.348290985075832893e-02 -2.430763171623329111e-02 6.682200226443295588e-01
-1.813965897408550410e-01 1.315307152637164023e-01 4.313919830564738600e-02
-2.441540711407288455e-01 -7.151976032319640186e-02 5.277016302084428512e-01
-1.255072775920540451e-01 8.335666924466966776e-03 3.649236036650225223e-01
-1.060303958698944893e-01 9.931425877580579709e-02 3.571089688430234554e-01
9.598289930561199057e-02 -1.193810754218875836e-01 3.447173209535656646e-01
-1.814815061606992463e-01 -4.938789377946706249e-02 3.487245178931249745e-01
1.784613990693438845e-01 -5.527089765464965332e-02 6.426261729952255086e-01
2.290678987388178323e-01 9.609121748731408452e-02 3.486527837868941271e-01
2.364093842705076165e-01 -3.826595876637206572e-02 5.768988961728701570e-01
1.393899897847440394e-01 8.142979125129568008e-02 6.432428463639144889e-01
-7.333734749998821467e-02 2.694833452239731031e-02 8.692109363094850938e-01
-1.799449796920457034e-01 -9.503265221225432047e-02 4.642555476965045669e-01
5.433173023206561147e-02 -1.600220194755614944e-01 2.443470900924447076e-01
4.328311463894718436e-02 8.406666083156777436e-02 7.765762138577360085e-01
3.934435877009923033e-03 1.543931018197505223e-01 8.663878930079462748e-01
1.167291483730927837e-01 -2.360075630011393422e-03 2.398489187640964193e-01
-2.337481716698952550e-02 1.546929659800094781e-01 2.957027189084340257e-01
-2.386932835521171636e-02 5.518438217090482212e-02 2.072085130869415481e-01
-6.829745467038350615e-02 9.915170061255640377e-02 7.835545056834209987e-01
1.142087930617448066e-01 -3.956156928723653099e-02 2.244333409590757444e-01
-1.460522393508715266e-01 2.793402490625629397e-02 7.331864344171177272e-01
6.024293704946948047e-03 -6.601112460174773933e-02 4.302588073844170191e-01
-6.663271540749493571e-02 1.092251281192326839e-01 6.394854821529121214e-01
-7.164756383896986325e-02 2.638454671718637456e-02 6.313358333977396875e-01
-1.356179155917514034e-02 3.813445486065758505e-02 9.195815823326261018e-01
