-2.022683753023835074e-02 -5.446454476724094107e-03 4.948669962925644761e-03
-5.585943616779387444e-03 4.032945013529376510e-02 3.206313946414363070e-02
-1.791063609141207991e-02 -2.223449539278266052e-02 6.449737444577774426e-03
3.740187956124269020e-02 1.185065023106346427e-02 2.571410671034252138e-02
2.708077588539220537e-02 -5.212301039944222669e-02 3.100385030400021336e-02
-3.330382210842747215e-02 3.621797981641960984e-02 3.538464285351455851e-02
-7.824440792993048177e-02 -5.513478193238652292e-02 1.162799663792779548e-02
-7.063203342606982904e-02 -2.346401291894140151e-02 4.568621876284556516e-02
-7.888009466793349800e-02 -2.646086963930394109e-02 1.228706059922746174e-02
-5.704348864696801025e-02 8.040270987680009362e-03 2.813726067146579690e-01
-2.375243903729090666e-02 1.679306355753718005e-02 5.643106488339549864e-02
-7.518715695573213731e-02 1.236798268238514797e-02 2.030066396397796069e-01
-8.023545613504756702e-02 -2.481177213304208706e-03 1.321587746526187157e-02
5.745096653621351024e-02 -1.999819528677315716e-02 2.626334838469024380e-03
-7.564743314101995963e-02 -1.363204047229205074e-02 7.968356585711933171e-03
-7.382347977741515743e-02 1.661691606720538950e-02 3.277492068942949865e-02
-4.328245645347317261e-02 4.453495679316354927e-02 1.650512317406944707e-01
-7.987388063192546461e-03 -5.317884195938582526e-02 4.206047137605517516e-02
-5.756773370256446087e-02 -4.680157983801580546e-02 1.183133834385091676e-02
1.211659960041056028e-02 -1.786509438477767997e-02 4.481246186868481640e-02
4.827380332497754889e-02 -3.545372153952541794e-02 4.590495087370405347e-02
-5.303613002025026057e-02 -4.141621116252203194e-02 3.610340284659135923e-02
-6.931594519045869429e-02 3.454839000827303330e-02 2.426693768978566146e-01
-7.976110794286456196e-02 -4.677022472725478330e-02 5.600800650396459135e-02
-7.599081924466943860e-02 1.410723901631882882e-02 2.109346124230809805e-01
-9.765056871442356901e-03 -1.035259568888735604e-02 3.362578173740427001e-02
-7.950314392359841831e-02 -1.647150540198261126e-04 9.340698966054328256e-03
-4.736135401997881855e-02 1.043209621664042963e-02 4.150974706318227847e-02
-3.836977822959075635e-02 -3.763985584489437652e-02 5.545766750959618685e-02
-4.449638657776189277e-02 3.416725843723877887e-03 2.918168454799303091e-01
-2.068325621064764919e-02 -5.834239662267703963e-03 1.578858482109379846e-02
-3.116053556246101142e-02 -5.972149410801153024e-03 3.379585473092836523e-01
