-9.995638055119677734e-01 3.491481338843133355e-15 2.953301052099114449e-02 0.000000000000000000e+00
2.953301052099114449e-02 1.219044193948983948e-29 9.995638055119677734e-01 0.000000000000000000e+00
3.489958373928062188e-15 1.000000000000000000e+00 -1.031139551139106923e-16 5.600000000000000117e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
